tool,theme_col,theme,beta,se,p_value,rr_per_month,rr_ci_low,rr_ci_high,pct_change_per_month,pct_ci_low,pct_ci_high,n_months,total_count,n_obs,df_resid,pearson_chi2,deviance,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,sig_0_05
openpubkey/openpubkey,Associated Component Theme,CLI tooling,0.07770381497536337,0.0218961008403235,0.0003870625560276983,1.0808024937451584,1.035399618809966,1.1281963111289777,8.080249374515835,3.5399618809965894,12.819631112897767,49,19,49,47.0,206.30770624517868,85.29587622293023,4.3895256647910355,1.814805877083622,True,False,0.8775510204081632,0.7229977843999382,0.32450732184517367,False,True
openpubkey/openpubkey,Associated Component Theme,Policy/configuration,0.08013872492175456,0.02591119289929722,0.0019826256448343175,1.0834373570128568,1.0297878259918225,1.1398819027991947,8.34373570128568,2.9787825991822503,13.988190279919465,49,14,49,47.0,108.89885994856388,55.85258165797782,2.3169970201822103,1.1883528012335707,True,False,0.8775510204081632,0.7802494264544161,0.06144382779063469,False,True
openpubkey/openpubkey,Associated Component Theme,Notification/Logging,0.08333740403055177,0.05715143779616187,0.14478938984625458,1.0869084739875252,0.9717279368609529,1.2157415527664677,8.69084739875252,-2.8272063139047066,21.574155276646767,49,3,49,47.0,44.87010673478557,16.56998341721393,0.9546831220167143,0.3525528386641262,False,False,0.9591836734693877,0.9425179704744536,0.6132473808385698,False,False
openpubkey/openpubkey,Associated Component Theme,Release pipeline,0.10174104866284671,0.07911653796253634,0.19845549779490423,1.1070967504222229,0.9480695961667847,1.2927987773798695,10.709675042222289,-5.193040383321534,29.279877737986947,49,2,49,47.0,49.301458281464384,12.978287991034167,1.0489671974779655,0.2761337870432801,False,False,0.9795918367346939,0.9611947502605647,0.7566120858579218,False,False
sigstore/cosign,Associated Component Theme,Policy/configuration,-0.05269348378282306,0.006721310654789892,4.513969394220109e-15,0.9486707508919129,0.9362551414164769,0.9612510028369362,-5.132924910808711,-6.374485858352308,-3.874899716306379,49,150,49,47.0,65.08367585307197,72.24176730420207,1.3847590607036588,1.5370588788128101,False,False,0.1836734693877551,0.16038489479282303,0.39324032850269286,False,True
sigstore/cosign,Associated Component Theme,Notification/Logging,-0.051647285446141555,0.01383851294654171,0.00018985895905306545,0.9496637680094088,0.9242517656371585,0.9757744651405725,-5.033623199059123,-7.5748234362841504,-2.4225534859427467,49,35,49,47.0,81.51555176586751,69.84848337998964,1.7343734418269683,1.4861379442550988,True,False,0.6326530612244898,0.5443071876124819,0.9029529493879166,False,True
sigstore/cosign,Associated Component Theme,Core,-0.04622466020410485,0.005153899293458604,2.995679526838444e-19,0.9548274263682933,0.9452306541365822,0.9645216330588472,-4.517257363170668,-5.476934586341775,-3.5478366941152806,49,239,49,47.0,55.70412280097929,62.433046213107914,1.1851941021484955,1.3283626853852748,False,False,0.08163265306122448,0.061663560187151405,0.6419340928275254,False,True
sigstore/cosign,Associated Component Theme,Authentication/Authorization tools,-0.043845447263713665,0.010528495108588222,3.120967610281903e-05,0.9571018687554265,0.9375536485296732,0.9770576740986755,-4.289813124457353,-6.244635147032684,-2.29423259013245,49,56,49,47.0,40.69467773695322,50.6862104144658,0.8658442071692174,1.0784300088184213,False,False,0.40816326530612246,0.3869417057159637,0.07543062423182297,False,True
sigstore/cosign,Associated Component Theme,Key Management Core / Secrets Backend,-0.039861571391146725,0.009317814880226953,1.8858371772983548e-05,0.9609224491037649,0.9435324811288603,0.9786329264328427,-3.9077550896235103,-5.6467518871139655,-2.136707356715728,49,69,49,47.0,40.75969311912696,49.51718785166879,0.867227513172914,1.0535571883333785,False,False,0.30612244897959184,0.3117187100206905,0.5092321777599783,False,True
sigstore/cosign,Associated Component Theme,Release pipeline,-0.0364587446735988,0.014171244918795725,0.010090075791828369,0.9641978713737008,0.9377851712599723,0.9913544846443845,-3.580212862629917,-6.221482874002771,-0.864551535561553,49,29,49,47.0,44.08334123989808,39.915807024740666,0.9379434306361294,0.8492724898880992,False,False,0.5306122448979592,0.5766950479387798,0.33883080315670827,False,True
sigstore/cosign,Associated Component Theme,Verification workflow,-0.03547070070920536,0.004542883609908749,5.811623428265395e-15,0.9651510120559013,0.9565954036927893,0.9737831401620315,-3.484898794409874,-4.340459630721072,-2.621685983796851,49,280,49,47.0,80.97954726399345,75.98623886621314,1.7229690907232649,1.6167284865151732,True,False,0.04081632653061224,0.023867869998388032,0.24532467462026628,False,True
sigstore/cosign,Associated Component Theme,Build/CI/Installation,-0.03469432467018461,0.006621696112840136,1.6101911281011608e-07,0.9659006231280827,0.9534456567115781,0.9785182901530008,-3.409937687191733,-4.6554343288421896,-2.1481709846999153,49,131,49,47.0,65.19353310190576,62.769812775182075,1.3870964489767181,1.3355279313868527,False,False,0.10204081632653061,0.12530047658077684,0.21686762170837146,False,True
sigstore/cosign,Associated Component Theme,API,-0.034672890190302064,0.01129699466984144,0.0021462304729610183,0.9659213269274445,0.9447688356773439,0.9875474026875218,-3.407867307255552,-5.523116432265606,-1.2452597312478164,49,45,49,47.0,81.65518895204664,65.52551713601554,1.7373444457882266,1.3941599390641604,True,False,0.46938775510204084,0.4357719293005333,0.45379185557517654,False,True
sigstore/cosign,Associated Component Theme,CLI tooling,-0.03443394925009877,0.0034415111573431823,1.4419995945606544e-23,0.9661521526532226,0.9596570373424672,0.9726912279634972,-3.384784734677737,-4.034296265753278,-2.7308772036502837,49,484,49,47.0,84.65667736925532,71.37392852265458,1.8012059014735173,1.5185942238862677,True,False,0.0,0.0029110569133586855,0.5740911649218378,False,True
sigstore/cosign,Associated Component Theme,Signing workflow,-0.02485930132844209,0.004389917841198623,1.4890795059711258e-08,0.9754471464914393,0.9670901704088317,0.9838763382281629,-2.4552853508560735,-3.2909829591168283,-1.6123661771837106,49,279,49,47.0,75.77721783005443,70.97989211040509,1.6122812304266898,1.5102104704341508,True,False,0.02040816326530612,0.011957024868689103,0.325265642735718,False,True
sigstore/fulcio,Associated Component Theme,Verification workflow,-0.09573062431529684,0.04387349473113215,0.029111788926034686,0.9087087671485777,0.8338325518097924,0.9903086917156627,-9.129123285142226,-16.616744819020756,-0.9691308284337286,49,6,49,47.0,32.706146682444256,20.798511835892317,0.6958754613286012,0.4425215284232408,False,True,0.8979591836734694,0.8933726038570563,0.6241342203384639,False,True
sigstore/fulcio,Associated Component Theme,API,-0.0580450926150113,0.014533894930609565,6.502983327390335e-05,0.9436073967523814,0.9171066350024343,0.9708739259131438,-5.639260324761864,-8.289336499756573,-2.912607408685619,49,34,49,47.0,50.15130621704884,50.62463578211216,1.0670490684478477,1.0771199102577056,False,False,0.5714285714285714,0.5634453554812066,0.3377936425150203,False,True
sigstore/fulcio,Associated Component Theme,Policy/configuration,-0.05148327844439109,0.011685730024359076,1.054653917380953e-05,0.9498195322895382,0.9283120803102464,0.9718252762769303,-5.018046771046181,-7.168791968975363,-2.817472372306973,49,49,49,47.0,52.98533129709184,57.28834331770071,1.1273474744062093,1.2189009216532065,False,False,0.5102040816326531,0.44667433849547544,0.8233536830896856,False,True
