model_set,tool,theme_col,theme_or_category,beta,p_value,n_obs,n_months,df_resid,dispersion_pearson,dispersion_deviance,overdispersed_1_5,underdispersed_0_8,zero_frac_obs,zero_frac_pred_poisson,ljungbox_p_lag1,autocorr_sig_0_05,total_count
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Key Management Core / Secrets Backend,0.013429302090234267,0.6453496578263931,49,49,47.0,0.9151402058256514,0.5316304627135753,False,False,0.8775510204081632,0.8849881766245757,0.5048572539854157,False,6
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Notification/Logging,-0.012862165245372077,0.5889661932028378,49,49,47.0,1.0700661066300232,0.7017118233550327,False,False,0.8367346938775511,0.8326678767502655,0.6254089724353988,False,9
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Policy/configuration,0.011020962095269139,0.22308488529481596,49,49,47.0,0.8883936152580265,1.1026360860284716,False,False,0.2857142857142857,0.28757823441282054,0.9589479123938893,False,62
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Release pipeline,-0.006259797852057091,0.8027369822767518,49,49,47.0,1.1413120813560313,0.6746404228949798,False,False,0.8571428571428571,0.8494543512276381,0.17126940693060225,False,8
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Signing workflow,-0.020328558531114368,0.574739572391021,49,49,47.0,0.9730927217188527,0.4196085415083024,False,False,0.9183673469387755,0.9218594933662612,0.5188497760155961,False,4
tool_by_Associated_Component_Theme,Keyfactor/ejbca-ce,Associated Component Theme,Web Client,-0.003795290198929794,0.6829712065456273,49,49,47.0,1.0518389533624948,1.2175682720695848,False,False,0.30612244897959184,0.3067690677756141,0.12034491309855343,False,58
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,API,0.07126217028399096,0.178020242222806,49,49,47.0,2.0521166904032153,0.4469409616377634,True,False,0.9795918367346939,0.9420882299535223,0.81526170272577,False,3
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,Authentication/Authorization tools,-0.027461552040265635,0.5198088413298297,49,49,47.0,0.9117106304164351,0.3473685110889329,False,False,0.9387755102040817,0.9408693376484115,0.6052718499608829,False,3
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,Build/CI/Installation,0.007157493560929113,0.789478581339955,49,49,47.0,1.4656715269745582,0.6960939969409597,False,False,0.8979591836734694,0.86696829655419,0.4712959927971795,False,7
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,CLI tooling,0.005005012053532164,0.8875930415709734,49,49,47.0,0.9565877553224611,0.42604675483151666,False,False,0.9183673469387755,0.9216258140014637,0.5123961936411248,False,4
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,Core,0.0016668520497148864,0.9539615557050319,49,49,47.0,0.9147296071076708,0.5361148176148174,False,False,0.8775510204081632,0.8847547293408295,0.7423978744047799,False,6
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,Policy/configuration,0.031146195619891875,0.3078070596929191,49,49,47.0,0.8977680122182372,0.5127766576529442,False,False,0.8775510204081632,0.8859797061752697,0.29333864752700134,False,6
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,Release pipeline,-0.02032855853115242,0.7790612482649871,49,49,47.0,0.9800712525579559,0.16389338478643267,False,False,0.9795918367346939,0.9798152536899156,0.8728346750934777,False,1
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,Signing workflow,0.02892466327174854,0.3836945853346615,49,49,47.0,1.2025800641352267,0.5276529208895012,False,False,0.9183673469387755,0.9037492964481975,0.6367106206946549,False,5
tool_by_Associated_Component_Theme,Keyfactor/signserver-ce,Associated Component Theme,Web Client,0.017718778408908255,0.43670227033142606,49,49,47.0,0.9902507621058739,0.7221487045067313,False,False,0.8163265306122449,0.8164439226077704,0.6372354757461203,False,10
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,API,-0.027084176152264855,4.172243711801649e-14,49,49,47.0,2.1715447738639155,2.1494975567666663,True,False,0.0,0.002386915358206837,0.8755893987227311,False,424
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Authentication/Authorization tools,-0.029548977467016225,2.842089847642861e-13,49,49,47.0,1.5041859646033025,1.6982414735527764,True,False,0.04081632653061224,0.008249816479979468,0.8740911897302335,False,338
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Build/CI/Installation,-0.017430617609431338,0.021633971169447794,49,49,47.0,1.155528198066145,1.3438370549875616,False,False,0.20408163265306123,0.17525330520933013,0.7833933709798007,False,90
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,CLI tooling,-0.030914583028625497,2.879116174894135e-14,49,49,47.0,1.4943235485824138,1.5297102070558422,False,False,0.02040816326530612,0.009238318009646102,0.9243567057426713,False,338
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Core,-0.02563959745653484,5.691784066920178e-14,49,49,47.0,1.2809895760108316,1.4701118049799276,False,False,0.04081632653061224,0.0012477827677193373,0.04138450146457676,True,464
tool_by_Associated_Component_Theme,hashicorp/vault,Associated Component Theme,Key Management Core / Secrets Backend,-0.022195688542957167,9.038346034342067e-11,49,49,47.0,1.3695535385501092,1.4173434678732617,False,False,0.0,0.0009382294066867331,0.4363635842325828,False,452
