repo,issue_number,issue_author,issue_text_words,issue_text_chars,comment_count,unique_commenters,comment_text_words,comment_text_chars,comment_authors_joined,unique_thread_participants,total_text_words,total_text_chars
hashicorp/vault,31461,hush-hush,945,5928,1,1,52,305,mpalmi,2,997,6233
hashicorp/vault,31452,spiffcs,638,4708,1,1,107,726,spiffcs,1,745,5434
hashicorp/vault,31444,weichuliu,401,3065,1,1,19,110,BeElectronicSakshi,2,420,3175
hashicorp/vault,31435,saipranav,368,2378,1,1,190,1093,sudomateo,2,558,3471
hashicorp/vault,31432,satwik-hegde,182,1201,0,0,0,0,,1,182,1201
hashicorp/vault,31410,HareshChhelana,356,2336,6,2,218,1238,HareshChhelana|heatherezell,2,574,3574
hashicorp/vault,31405,devendra104,255,1734,1,1,35,194,heatherezell,2,290,1928
hashicorp/vault,31404,dehnert,207,1313,1,1,12,96,Ananyasinha13,2,219,1409
hashicorp/vault,31403,dehnert,280,1741,1,1,7,39,Ananyasinha13,2,287,1780
hashicorp/vault,31400,bogdanml999,353,2264,1,1,67,359,heatherezell,2,420,2623
hashicorp/vault,31377,ctretyak,221,1502,1,1,20,105,Ananyasinha13,2,241,1607
hashicorp/vault,31376,lrstanley,255,1675,0,0,0,0,,1,255,1675
hashicorp/vault,31372,jimrosenfeld,474,2909,0,0,0,0,,1,474,2909
hashicorp/vault,31369,mark-at-nuna,245,1839,0,0,0,0,,1,245,1839
hashicorp/vault,31365,pwilczynskiclearcode,211,1417,1,1,29,176,hjpotter92,2,240,1593
hashicorp/vault,31364,pierresebastien,338,3047,2,2,61,370,jhughes-naic|pierresebastien,2,399,3417
hashicorp/vault,31357,shuston,441,2828,11,6,386,2089,HamzaRahmani|benashz|cornelius-99|davidadeleon|shuston|sk25469,6,827,4917
hashicorp/vault,31351,msonnleitner,512,3428,0,0,0,0,,1,512,3428
hashicorp/vault,31348,doty-db,463,3561,1,1,120,697,itsvshreyas,2,583,4258
hashicorp/vault,31343,evilmog,112,644,0,0,0,0,,1,112,644
hashicorp/vault,31340,evan-cohen,106,636,0,0,0,0,,1,106,636
hashicorp/vault,31317,dewk-elca,57,387,0,0,0,0,,1,57,387
hashicorp/vault,31315,zagnafeynt,334,2083,0,0,0,0,,1,334,2083
hashicorp/vault,31283,BornToBeRoot,100,691,2,2,38,208,BornToBeRoot|datenzar,2,138,899
hashicorp/vault,31264,lbv2rus,116,811,0,0,0,0,,1,116,811
hashicorp/vault,31243,Sanel0101,52,356,2,1,23,127,heatherezell,2,75,483
hashicorp/vault,31217,dch,199,1483,3,1,125,776,dereckson,2,324,2259
hashicorp/vault,31216,KieranP,253,1492,1,1,156,917,jimrosenfeld,2,409,2409
hashicorp/vault,31200,BornToBeRoot,333,2221,12,6,534,3224,ddarby-lewis-oxe|fran07-cipher|heatherezell|nabiltntn|nf-brentsaner|ronaldocherokee,7,867,5445
hashicorp/vault,31198,cocoon,238,2166,0,0,0,0,,1,238,2166
hashicorp/vault,31189,cmmarslender,128,802,3,2,321,1772,cmmarslender|pierresebastien,2,449,2574
hashicorp/vault,31179,bharat-arc,225,1530,1,1,73,401,heatherezell,2,298,1931
hashicorp/vault,31177,plejd-sebman,103,655,4,3,161,883,ZirongCai|heatherezell|mfriedenhagen,4,264,1538
hashicorp/vault,31161,juicemia,104,655,1,1,7,39,Ananyasinha13,2,111,694
hashicorp/vault,31139,Syndlex,240,1587,0,0,0,0,,1,240,1587
hashicorp/vault,31138,dehnert,933,5681,3,2,491,2917,aphorise|dehnert,2,1424,8598
hashicorp/vault,31125,verdel,387,2790,30,17,832,4305,9digitdev|drone2of6|fancybear-dev|foppepieters|froblesmartin|funzie19|gysel|heinrichgrt|kathleenfrench|minivendra|paul-at-cybr|sapk|soumodeep46|stevemsmith|thidajat-prosper|verdel|xueshanf,17,1219,7095
hashicorp/vault,31122,isav48,204,1191,1,1,23,133,aphorise,2,227,1324
hashicorp/vault,31116,kasun-bandara,281,1753,3,2,94,555,kasun-bandara|pierresebastien,2,375,2308
hashicorp/vault,31113,thanks4wifi,289,2202,0,0,0,0,,1,289,2202
hashicorp/vault,31112,kirn33,252,1506,0,0,0,0,,1,252,1506
hashicorp/vault,31065,3nprob,191,1236,0,0,0,0,,1,191,1236
hashicorp/vault,31064,lyoung-confluent,204,1390,0,0,0,0,,1,204,1390
hashicorp/vault,31063,lyoung-confluent,242,1473,0,0,0,0,,1,242,1473
hashicorp/vault,31003,nvatuan,132,815,0,0,0,0,,1,132,815
hashicorp/vault,30973,timmjd,322,2399,2,2,96,559,heatherezell|timmjd,2,418,2958
hashicorp/vault,30954,weichuliu,64,404,1,1,16,91,BeElectronicSakshi,2,80,495
hashicorp/vault,30912,Rahulrama211,205,1354,1,1,67,359,heatherezell,2,272,1713
hashicorp/vault,30882,LostKobrakai,104,622,0,0,0,0,,1,104,622
hashicorp/vault,30866,rbayerl,491,3370,0,0,0,0,,1,491,3370
hashicorp/vault,30858,ngarafol,213,1422,1,1,8,45,Ananyasinha13,2,221,1467
hashicorp/vault,30853,MVPuknowme,0,0,0,0,0,0,,1,0,0
hashicorp/vault,30839,janisii,62,388,0,0,0,0,,1,62,388
hashicorp/vault,30802,3nprob,152,1070,0,0,0,0,,1,152,1070
hashicorp/vault,30793,dhatri308,82,512,1,1,67,359,heatherezell,2,149,871
hashicorp/vault,30773,bharat-arc,326,2837,1,1,50,281,heatherezell,2,376,3118
hashicorp/vault,30770,garfield1143,377,2456,3,2,58,262,garfield1143|heatherezell,2,435,2718
hashicorp/vault,30769,anxjok,320,2192,1,1,19,100,anxjok,1,339,2292
hashicorp/vault,30755,ozacas,1379,9755,6,2,295,1616,heatherezell|ozacas,2,1674,11371
hashicorp/vault,30754,MrDrMcCoy,978,7089,11,5,1187,8653,MrDrMcCoy|guygrigsby|heatherezell|mladlow|raskchanky,5,2165,15742
hashicorp/vault,30752,niekberenschot,234,1562,3,2,56,343,heatherezell|niekberenschot,2,290,1905
hashicorp/vault,30734,trodemaster,323,2044,0,0,0,0,,1,323,2044
hashicorp/vault,30714,berkitamas,326,2048,0,0,0,0,,1,326,2048
hashicorp/vault,30686,Bharat-vyas,293,2505,0,0,0,0,,1,293,2505
hashicorp/vault,30685,candrews,433,2911,10,5,1199,7418,candrews|jeff-skilton|jskilton|rhysjtevans|xb4r7x,5,1632,10329
hashicorp/vault,30665,Ruddickmg,1979,13624,9,4,473,3032,Ruddickmg|heatherezell|mwmahlberg|tchernobog,4,2452,16656
hashicorp/vault,30625,Bharat-vyas,315,2989,4,2,113,646,Bharat-vyas|heatherezell,2,428,3635
hashicorp/vault,30621,andy-d2019,208,1371,0,0,0,0,,1,208,1371
hashicorp/vault,30612,juujii,455,3206,1,1,45,292,heatherezell,2,500,3498
hashicorp/vault,30611,azrdev,194,1305,0,0,0,0,,1,194,1305
hashicorp/vault,30610,juandbotiva,404,3757,2,2,56,352,AjayRedJ|juandbotiva,2,460,4109
hashicorp/vault,30590,karabanov,236,1709,4,3,175,1028,chaptersix|heatherezell|karabanov,3,411,2737
hashicorp/vault,30584,mylestrymbulakFTDR,562,4274,1,1,41,222,heatherezell,2,603,4496
hashicorp/vault,30574,moo-im-a-cow,478,3602,1,1,42,244,heatherezell,2,520,3846
hashicorp/vault,30549,archana-punia,681,5908,8,2,459,4079,archana-punia|heatherezell,2,1140,9987
hashicorp/vault,30534,fairclothjm,4,20,1,1,7,39,heatherezell,2,11,59
hashicorp/vault,30516,gnugnug,113,669,1,1,72,1176,gnugnug,1,185,1845
hashicorp/vault,30480,dhatri308,2487,15468,4,4,190,1076,AndieC|cbarbian-sap|dhatri308|heatherezell,4,2677,16544
hashicorp/vault,30479,jcarrothers-sap,310,1964,0,0,0,0,,1,310,1964
hashicorp/vault,30387,vkanproton,173,1537,3,2,93,519,heatherezell|vkanproton,2,266,2056
hashicorp/vault,30383,FrostyMo,439,3132,2,2,235,1552,FrostyMo|heatherezell,2,674,4684
hashicorp/vault,30365,owenhaynes,183,1104,0,0,0,0,,1,183,1104
hashicorp/vault,30363,dabelenda,229,1536,1,1,26,148,dabelenda,1,255,1684
hashicorp/vault,30362,sundalon,194,1409,1,1,16,93,stephan2012,2,210,1502
hashicorp/vault,30322,glisav,111,732,1,1,100,617,heatherezell,2,211,1349
hashicorp/vault,30317,dabelenda,354,2178,5,3,421,2378,Tyrael|dabelenda|heatherezell,3,775,4556
hashicorp/vault,30303,kachi-app,632,5054,3,2,127,719,heatherezell|kachi-app,2,759,5773
hashicorp/vault,30302,kazu634,446,3347,0,0,0,0,,1,446,3347
hashicorp/vault,30301,0xfeeddeadbeef,280,1797,1,1,31,177,0xfeeddeadbeef,1,311,1974
hashicorp/vault,30288,muff1nman,73,494,4,2,178,1023,ahmedelgareep|heatherezell,3,251,1517
hashicorp/vault,30258,kurbezz,338,2534,0,0,0,0,,1,338,2534
hashicorp/vault,30249,heatherezell,127,911,7,4,385,2012,BigMacIT|divyaac|heatherezell|peikk0,4,512,2923
hashicorp/vault,30227,juliantaylor,489,4522,1,1,253,1913,Mon-143,2,742,6435
hashicorp/vault,30209,cfif1982,64,376,0,0,0,0,,1,64,376
hashicorp/vault,30207,mitsutaka,372,2398,0,0,0,0,,1,372,2398
hashicorp/vault,30201,semekh,331,2149,3,2,151,818,heatherezell|ruheenaansari34,3,482,2967
hashicorp/vault,30179,Joshua-Beha,170,1091,0,0,0,0,,1,170,1091
hashicorp/vault,30158,krytosvirus,717,4569,8,2,864,5195,heatherezell|krytosvirus,2,1581,9764
hashicorp/vault,30146,bradenrayhorn,224,1650,0,0,0,0,,1,224,1650
hashicorp/vault,30144,juliantaylor,154,1123,1,1,108,829,juliantaylor,1,262,1952
hashicorp/vault,30117,tdiesler,105,949,0,0,0,0,,1,105,949
hashicorp/vault,30018,candrews,508,5093,3,2,78,466,heatherezell|mickael-hc,3,586,5559
hashicorp/vault,29990,rjhornsby,101,632,2,2,27,178,rjhornsby|robmonte,2,128,810
hashicorp/vault,29952,alingse,29,242,3,3,105,635,alingse|davidadeleon|heatherezell,3,134,877
hashicorp/vault,29950,srishti772,324,2436,0,0,0,0,,1,324,2436
hashicorp/vault,29948,ruspaul013,466,3141,1,1,3,16,ruspaul013,1,469,3157
hashicorp/vault,29939,vthadkamadla-mn,29,151,2,2,54,299,VioletHynes|heatherezell,3,83,450
hashicorp/vault,29938,chris-burn-phocas,4427,27038,0,0,0,0,,1,4427,27038
hashicorp/vault,29936,cuishuang,48,301,2,2,24,127,aslamovamir|heatherezell,3,72,428
hashicorp/vault,29928,rkapl,205,1288,0,0,0,0,,1,205,1288
hashicorp/vault,29908,firstdorsal,1531,9707,4,2,262,1462,firstdorsal|heatherezell,2,1793,11169
hashicorp/vault,29901,nwsparks,35,247,0,0,0,0,,1,35,247
hashicorp/vault,29899,nwsparks,53,332,2,2,105,624,heatherezell|nwsparks,2,158,956
hashicorp/vault,29893,usernamemikem,74,359,15,4,1711,9468,heatherezell|joshcruz67|satyamz|usernamemikem,4,1785,9827
hashicorp/vault,29886,MathisPRS,167,1014,2,2,113,617,EschewObfuscaton|heatherezell,3,280,1631
hashicorp/vault,29885,Nivedita-coder,117,770,0,0,0,0,,1,117,770
hashicorp/vault,29884,rgoltz,211,1194,0,0,0,0,,1,211,1194
hashicorp/vault,29872,kingnarmer,460,2857,11,4,2581,20052,gerardma77|heatherezell|kingnarmer|pkossyfas,4,3041,22909
hashicorp/vault,29869,cmmarslender,307,1876,10,8,569,3485,F21|aphorise|asvinours|cmmarslender|gautamg795|heatherezell|luanaBanana|pmarshallase,8,876,5361
hashicorp/vault,29863,tedo-benchling,321,2439,7,7,464,2911,BigMacIT|TheLonelyGhost|age9990|heatherezell|isaac88|ryancragun|tedo-benchling,7,785,5350
hashicorp/vault,29861,landron,569,4461,0,0,0,0,,1,569,4461
hashicorp/vault,29851,skeet70,160,1046,0,0,0,0,,1,160,1046
hashicorp/vault,29783,sfabara,429,2695,2,2,61,331,heatherezell|sfabara,2,490,3026
hashicorp/vault,29744,hmalinov,359,3425,0,0,0,0,,1,359,3425
hashicorp/vault,29717,nomaster,257,2126,6,3,354,2088,heatherezell|keisari-ch|nomaster,3,611,4214
hashicorp/vault,29703,ZuhairORZaki,311,2185,2,2,190,1067,ZuhairORZaki|blueberry-pi,2,501,3252
hashicorp/vault,29694,jamespavett,539,3960,1,1,13,80,3213-cmd,2,552,4040
hashicorp/vault,29692,JanSF,219,1334,0,0,0,0,,1,219,1334
hashicorp/vault,29688,yabberyabber,287,1782,1,1,26,161,heatherezell,2,313,1943
hashicorp/vault,29681,eisraeli,108,712,0,0,0,0,,1,108,712
hashicorp/vault,29675,EugenKon,45,323,0,0,0,0,,1,45,323
hashicorp/vault,29673,mhf-ir,68,409,0,0,0,0,,1,68,409
hashicorp/vault,29672,fpopic,60,373,1,1,97,460,EschewObfuscaton,2,157,833
hashicorp/vault,29666,EugenKon,46,357,0,0,0,0,,1,46,357
hashicorp/vault,29664,EugenKon,69,473,0,0,0,0,,1,69,473
hashicorp/vault,29663,EugenKon,331,2396,1,1,35,158,heatherezell,2,366,2554
hashicorp/vault,29658,Nivedita-coder,113,693,1,1,27,159,Nivedita-coder,1,140,852
hashicorp/vault,29654,kwohlfahrt,236,1894,1,1,137,766,blueberry-pi,2,373,2660
hashicorp/vault,29603,con-f-use,121,701,0,0,0,0,,1,121,701
hashicorp/vault,29569,madhu-guptask,320,2233,3,2,103,579,blueberry-pi|madhu-guptask,2,423,2812
hashicorp/vault,29552,work-robot,246,1689,0,0,0,0,,1,246,1689
hashicorp/vault,29549,huttsMichael,306,1979,3,2,105,723,aphorise|huttsMichael,2,411,2702
hashicorp/vault,29545,dolmen,141,1062,0,0,0,0,,1,141,1062
hashicorp/vault,29544,witochandra,163,932,2,1,20,109,aslamovamir,2,183,1041
hashicorp/vault,29539,thevilledev,325,2171,0,0,0,0,,1,325,2171
hashicorp/vault,29532,d3bt3ch,54,401,2,2,263,1665,aslamovamir|d3bt3ch,2,317,2066
hashicorp/vault,29507,trevorackerman,343,2186,0,0,0,0,,1,343,2186
hashicorp/vault,29504,foscjos2,107,628,0,0,0,0,,1,107,628
hashicorp/vault,29503,glisav,390,2709,0,0,0,0,,1,390,2709
hashicorp/vault,29495,dr-thca,99,549,0,0,0,0,,1,99,549
hashicorp/vault,29481,karabanov,133,709,6,3,475,2785,heatherezell|karabanov|kiran-4444,3,608,3494
hashicorp/vault,29472,micolun,217,1318,0,0,0,0,,1,217,1318
hashicorp/vault,29460,Kloppi313,235,1486,0,0,0,0,,1,235,1486
hashicorp/vault,29444,domolitom,97,572,0,0,0,0,,1,97,572
hashicorp/vault,29443,Phanindra-Sangers,113,1017,0,0,0,0,,1,113,1017
hashicorp/vault,29442,Mmladshev,376,2742,0,0,0,0,,1,376,2742
hashicorp/vault,29441,lakrass,91,514,0,0,0,0,,1,91,514
hashicorp/vault,29435,lattwood,461,3226,0,0,0,0,,1,461,3226
hashicorp/vault,29417,RBird111,314,2024,0,0,0,0,,1,314,2024
hashicorp/vault,29392,drewmullen,483,3415,3,1,161,1187,drewmullen,1,644,4602
hashicorp/vault,29381,Acarnesecchi,301,2578,1,1,76,477,stevendpclark,2,377,3055
hashicorp/vault,29380,vitaaaaa1,189,1242,0,0,0,0,,1,189,1242
hashicorp/vault,29379,vitaaaaa1,189,1242,0,0,0,0,,1,189,1242
hashicorp/vault,29378,vitaaaaa1,209,1840,1,1,35,193,aphorise,2,244,2033
hashicorp/vault,29377,lvpeixin,189,1306,1,1,212,1650,aphorise,2,401,2956
hashicorp/vault,29368,javiermmenendez,313,2280,2,2,1013,8174,aphorise|sumitsomkuwer,3,1326,10454
hashicorp/vault,29364,oulinbao,91,566,1,1,78,450,stevendpclark,2,169,1016
hashicorp/vault,29362,krzysztof-dziadziak,438,2866,2,2,100,655,aphorise|krzysztof-dziadziak,2,538,3521
hashicorp/vault,29357,lgblaumeiser,210,1286,4,4,155,859,Monkeychip|aslamovamir|florianrusch|lgblaumeiser,4,365,2145
hashicorp/vault,29355,gnugnug,347,2350,2,1,46,241,aslamovamir,2,393,2591
hashicorp/vault,29353,ryanlovfer,204,1239,0,0,0,0,,1,204,1239
hashicorp/vault,29330,dagen,280,1912,1,1,66,353,VioletHynes,2,346,2265
hashicorp/vault,29324,witochandra,62,395,3,2,236,1378,aslamovamir|witochandra,2,298,1773
hashicorp/vault,29304,wenzel-felix,224,1552,2,2,51,302,aslamovamir|wenzel-felix,2,275,1854
hashicorp/vault,29287,AyoubElbardi,285,1958,1,1,82,508,VioletHynes,2,367,2466
hashicorp/vault,29286,brokedba,723,5420,0,0,0,0,,1,723,5420
hashicorp/vault,29279,sandi91,276,1823,5,3,206,1220,MrMarlin|pmangin|sandi91,3,482,3043
hashicorp/vault,29265,moo-im-a-cow,434,2688,1,1,25,132,sjh5205,2,459,2820
hashicorp/vault,29261,pulkits15,216,1369,2,2,77,406,aslamovamir|camaeel,3,293,1775
hashicorp/vault,29260,AdriRRP,1584,11164,0,0,0,0,,1,1584,11164
hashicorp/vault,29259,licenseplated,846,6660,0,0,0,0,,1,846,6660
hashicorp/vault,29258,derekrobertson,1459,11615,1,1,28,148,feiyunzhou,2,1487,11763
hashicorp/vault,29244,age9990,172,1176,2,2,18,97,LuckySB|age9990,2,190,1273
hashicorp/vault,29235,jsanant,670,5227,0,0,0,0,,1,670,5227
hashicorp/vault,29221,xeivieni,537,3903,2,2,80,525,stevendpclark|xeivieni,2,617,4428
hashicorp/vault,29201,leifmadsen,108,743,1,1,35,216,stevendpclark,2,143,959
hashicorp/vault,29188,michaelkosir,587,4351,1,1,91,506,davidadeleon,2,678,4857
hashicorp/vault,29179,nautique69,908,5886,1,1,129,736,VioletHynes,2,1037,6622
hashicorp/vault,29178,jrx,472,3629,0,0,0,0,,1,472,3629
hashicorp/vault,29163,J4sonZ,235,1600,0,0,0,0,,1,235,1600
hashicorp/vault,29157,jsirianni,193,1203,0,0,0,0,,1,193,1203
hashicorp/vault,29150,kacper1112,705,6169,1,1,83,544,kacper1112,1,788,6713
hashicorp/vault,29125,hariprasad-tallapalli,109,657,2,1,66,416,heatherezell,2,175,1073
hashicorp/vault,29119,void269,278,1721,1,1,38,224,glisav,2,316,1945
hashicorp/vault,29101,fpopic,133,814,3,2,143,826,beagins|fpopic,2,276,1640
hashicorp/vault,29099,jonmdev,1466,9895,6,2,2080,12061,jonmdev|stevendpclark,2,3546,21956
hashicorp/vault,29083,aescaler-raft,979,7024,8,2,808,4693,aescaler-raft|stevendpclark,2,1787,11717
hashicorp/vault,29064,wandergeek,263,1780,1,1,49,254,wandergeek,1,312,2034
hashicorp/vault,29055,cbarbian-sap,586,4843,0,0,0,0,,1,586,4843
hashicorp/vault,29054,MeikelLP,165,1208,4,2,168,1013,Letme|stevendpclark,3,333,2221
hashicorp/vault,29039,michael-leon,312,2998,0,0,0,0,,1,312,2998
hashicorp/vault,29038,eternalyperplxed,149,973,1,1,207,1145,bosouza,2,356,2118
hashicorp/vault,29035,thecmdradama,199,1201,1,1,37,218,thecmdradama,1,236,1419
hashicorp/vault,29033,ellisroll-b,791,5667,5,3,1398,8215,bosouza|ellisroll-b|maheshpoojaryneu,3,2189,13882
hashicorp/vault,29027,bandak2,116,720,1,1,66,449,bosouza,2,182,1169
hashicorp/vault,28993,raydenz,152,922,3,2,535,3185,bosouza|raydenz,2,687,4107
hashicorp/vault,28965,tonicmuroq,146,915,2,2,110,614,neodejack|stevendpclark,3,256,1529
hashicorp/vault,28954,kevin-loehfelm,69,456,2,2,27,142,kevin-loehfelm|kubawi,2,96,598
hashicorp/vault,28936,morganBlanloeil,149,934,1,1,90,519,stevendpclark,2,239,1453
hashicorp/vault,28935,Jamelgasa16,28,244,1,1,36,182,stevendpclark,2,64,426
hashicorp/vault,28912,vmaffet,201,1477,0,0,0,0,,1,201,1477
hashicorp/vault,28896,hajali-amine,210,1697,2,2,76,449,hajali-amine|stevendpclark,2,286,2146
hashicorp/vault,28883,jhrcz-ls,353,3333,1,1,34,190,stevendpclark,2,387,3523
hashicorp/vault,28880,cottand,569,3524,5,3,2473,15878,cottand|mpalmi|zpeschke,3,3042,19402
hashicorp/vault,28876,sgorbaty,272,2152,1,1,353,2575,bosouza,2,625,4727
hashicorp/vault,28846,askmike1,175,1055,4,3,452,2465,askmike1|kubawi|raskchanky,3,627,3520
hashicorp/vault,28844,valentinpelus,573,4177,1,1,124,863,valentinpelus,1,697,5040
hashicorp/vault,28831,rjhornsby,408,2935,1,1,47,273,rknightion,2,455,3208
hashicorp/vault,28805,sumanaps,172,1122,1,1,33,223,victorr,2,205,1345
hashicorp/vault,28792,pjain-fastly,259,1646,3,2,125,713,joeshaw|mpalmi,3,384,2359
hashicorp/vault,28789,conman2305,176,1032,3,3,140,897,dukhat2259|heatherezell|phuhung273,4,316,1929
hashicorp/vault,28759,bmerry,386,2669,2,2,73,416,Monkeychip|bmerry,2,459,3085
hashicorp/vault,28749,lboynton,626,4481,4,3,336,2018,bn-jbischko|heatherezell|kitography,4,962,6499
hashicorp/vault,28747,jackenbaer,148,959,0,0,0,0,,1,148,959
hashicorp/vault,28738,rusanki,383,2654,6,2,405,2443,miagilepner|rusanki,2,788,5097
hashicorp/vault,28735,abpetrov,120,808,0,0,0,0,,1,120,808
hashicorp/vault,28734,esenmarti,299,2129,1,1,17,86,miagilepner,2,316,2215
hashicorp/vault,28725,evdtempel,117,963,2,2,151,899,evdtempel|miagilepner,2,268,1862
hashicorp/vault,28720,liwadman,242,1607,1,1,47,393,phuhung273,2,289,2000
hashicorp/vault,28710,roehrijn,199,1167,2,2,37,199,aslamovamir|saiaunghlyanhtet,3,236,1366
hashicorp/vault,28689,KyRobbins,427,2429,0,0,0,0,,1,427,2429
hashicorp/vault,28682,samuelvgo,463,3550,8,3,774,5929,bosouza|miagilepner|samuelvgo,3,1237,9479
hashicorp/vault,28676,paulothread,281,2075,0,0,0,0,,1,281,2075
hashicorp/vault,28670,xguerin-orange,173,1051,5,4,86,439,Monkeychip|bennydeep|miagilepner|xguerin-orange,4,259,1490
hashicorp/vault,28667,semekh,222,1400,1,1,31,208,bosouza,2,253,1608
hashicorp/vault,28626,WoodyWoodsta,1119,7791,3,3,170,974,WoodyWoodsta|bosouza|miagilepner,3,1289,8765
hashicorp/vault,28611,jSherz,249,1583,2,1,50,278,jSherz,1,299,1861
hashicorp/vault,28607,econsult-devops,152,1030,1,1,32,164,bosouza,2,184,1194
hashicorp/vault,28579,Himura2la,165,1042,5,4,416,2911,Himura2la|Monkeychip|hellobontempo|lane-wetmore,4,581,3953
hashicorp/vault,28565,SamuZad,324,1902,0,0,0,0,,1,324,1902
hashicorp/vault,28547,taitelman,227,1678,6,3,330,2003,aphorise|rotembr|taitelman,3,557,3681
hashicorp/vault,28546,Flamefire,111,786,3,2,433,2792,Flamefire|kubawi,2,544,3578
hashicorp/vault,28545,FunkForever,174,1191,0,0,0,0,,1,174,1191
hashicorp/vault,28529,sjones4,146,984,0,0,0,0,,1,146,984
hashicorp/vault,28527,cwchristerw,191,1213,1,1,33,219,cwchristerw,1,224,1432
hashicorp/vault,28516,dominik-bln,744,5248,2,2,234,1518,mpodolsk-cisco|shefalivashishtha,3,978,6766
hashicorp/vault,28515,age9990,151,978,6,3,185,956,age9990|contain-security|heatherezell,3,336,1934
hashicorp/vault,28514,ghost,21,127,0,0,0,0,,1,21,127
hashicorp/vault,28507,sergeylanzman,356,2443,0,0,0,0,,1,356,2443
hashicorp/vault,28485,MorganReid,127,815,1,1,67,359,heatherezell,2,194,1174
hashicorp/vault,28480,M0NsTeRRR,464,2968,2,2,39,240,M0NsTeRRR|stevendpclark,2,503,3208
hashicorp/vault,28471,developer-guy,50,230,8,4,467,2612,VioletHynes|captn3m0|developer-guy|powersj,4,517,2842
hashicorp/vault,28467,paulothread,445,3101,0,0,0,0,,1,445,3101
hashicorp/vault,28462,Ruddickmg,174,1036,1,1,139,1203,sylvain-blot-sp,2,313,2239
hashicorp/vault,28457,kaiwalyakoparkar,100,603,1,1,23,112,heatherezell,2,123,715
hashicorp/vault,28440,Flamefire,164,1179,1,1,78,418,heatherezell,2,242,1597
hashicorp/vault,28427,chaitanyakoodoo,369,2291,1,1,6,41,msolbergmo,2,375,2332
hashicorp/vault,28417,Shaltz,278,1677,1,1,97,541,Shaltz,1,375,2218
hashicorp/vault,28390,johntyner,178,1094,0,0,0,0,,1,178,1094
hashicorp/vault,28388,ewan-chalmers,289,1889,3,2,214,1281,ewan-chalmers|heatherezell,2,503,3170
hashicorp/vault,28378,mossblaser,1148,9592,0,0,0,0,,1,1148,9592
hashicorp/vault,28320,synergiator,204,3599,1,1,12,79,heatherezell,2,216,3678
hashicorp/vault,28305,carlzogh,1046,8026,7,3,702,3892,VioletHynes|carlzogh|ruheenaansari34,3,1748,11918
hashicorp/vault,28282,mossblaser,1124,8865,1,1,36,171,aslamovamir,2,1160,9036
hashicorp/vault,28252,JumpWill,110,638,2,2,84,495,JumpWill|VioletHynes,2,194,1133
hashicorp/vault,28233,juparker37,439,3871,1,1,58,482,juparker37,1,497,4353
hashicorp/vault,28213,synergiator,81,471,0,0,0,0,,1,81,471
hashicorp/vault,28206,aharrisson,485,4445,4,3,142,752,aharrisson|biazmoreira|tdgeery,3,627,5197
hashicorp/vault,28205,slm0n87,344,2498,2,2,25,141,biazmoreira|paulothread,3,369,2639
hashicorp/vault,28188,PMExtra,88,507,1,1,34,184,heatherezell,2,122,691
hashicorp/vault,28185,mark-miller-dev,171,891,3,3,98,621,heatherezell|mark-miller-dev|mickael-hc,3,269,1512
hashicorp/vault,28170,kaleshag,76,441,26,3,2648,19097,1337Seeker|divyaac|kaleshag,3,2724,19538
hashicorp/vault,28137,carlzogh,2096,14674,16,2,4430,28883,VioletHynes|carlzogh,2,6526,43557
hashicorp/vault,28136,laszloszetey,292,1855,8,3,652,4144,Krishnakanth-Kolan|divyaac|laszloszetey,3,944,5999
hashicorp/vault,28135,captn3m0,208,1305,1,1,39,225,VioletHynes,2,247,1530
hashicorp/vault,28120,rajatgeminus,271,1697,2,2,202,1179,VioletHynes|raskchanky,3,473,2876
hashicorp/vault,28076,kevin-loehfelm,70,465,0,0,0,0,,1,70,465
hashicorp/vault,28073,ji-podhead,167,973,4,2,370,2139,cwchristerw|ji-podhead,2,537,3112
hashicorp/vault,28061,Flamefire,270,1784,4,3,220,1371,Flamefire|divyaac|karabanov,3,490,3155
hashicorp/vault,28053,karabanov,479,2691,2,2,29,151,dvk1302dvk|hellobontempo,3,508,2842
hashicorp/vault,28030,easkay-castlight,463,3403,3,2,238,1530,MrMarlin|pdohertybcov,3,701,4933
hashicorp/vault,28011,HomeOfTheWizard,2166,16411,1,1,36,202,HomeOfTheWizard,1,2202,16613
hashicorp/vault,28010,aquisx,218,1256,2,2,308,2128,aquisx|frippe75,2,526,3384
hashicorp/vault,28009,haraldh,90,575,0,0,0,0,,1,90,575
hashicorp/vault,28002,mrgordon,274,2664,3,2,112,613,heatherezell|mrgordon,2,386,3277
hashicorp/vault,27990,eli-eli333,255,1613,0,0,0,0,,1,255,1613
hashicorp/vault,27935,jboero,747,5029,5,2,325,2071,jboero|ryancragun,2,1072,7100
hashicorp/vault,27910,Jding2159,1010,7630,1,1,61,331,heatherezell,2,1071,7961
hashicorp/vault,27907,ma44in,804,6057,2,2,321,2048,biazmoreira|sbskas,3,1125,8105
hashicorp/vault,27899,letaoj,169,1027,2,2,21,110,heatherezell|synergiator,3,190,1137
hashicorp/vault,27894,borjaOrtizLlamas,208,1260,7,4,567,3068,banks|borjaOrtizLlamas|heatherezell|stevendpclark,4,775,4328
hashicorp/vault,27890,gummigudm,187,1206,5,2,400,2251,gummigudm|heatherezell,2,587,3457
